grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat
10,2340,0,1922-01-01,0,98144,47.5764
9,2690,1000,1960-01-01,0,98198,47.3908
6,720,0,1935-01-01,0,98092,47.2893
7,2660,0,1962-01-01,0,98059,47.4644
10,2910,1390,1957-01-01,2009,98116,47.5717
7,1090,500,1969-01-01,0,98003,47.3488
9,2590,0,2003-01-01,0,98028,47.7378
7,1000,720,1954-01-01,0,98178,47.4999
8,1240,550,1983-01-01,0,98056,47.5344
7,1090,500,1954-01-01,0,98198,47.4013
7,1580,0,1912-01-01,0,98136,47.5454
9,1620,960,1967-01-01,0,98023,47.3122
5,1740,0,1958-01-01,0,98059,47.4809
8,2790,680,1978-01-01,0,98042,47.3342
7,1180,0,1963-01-01,0,98034,47.7267
6,1700,0,1931-01-01,0,98059,47.4704
7,1190,0,1925-01-01,0,98116,47.5717
8,2450,0,2002-01-01,0,98030,47.3572
8,1650,980,1974-01-01,0,98052,47.6309
8,2130,0,1977-01-01,0,98052,47.6471
6,950,110,1904-01-01,0,98199,47.6562
7,1480,0,1946-01-01,0,98115,47.6858
7,1610,0,1990-01-01,0,98010,47.3778
8,1750,690,1960-01-01,0,98126,47.5547
8,2400,700,1996-01-01,0,98028,47.7466
8,1990,900,1911-01-01,2014,98117,47.6768
10,3240,0,1991-01-01,0,98042,47.327
7,2040,860,1911-01-01,1970,98136,47.5563
8,1610,1040,1975-01-01,0,98006,47.5624
8,1610,950,1929-01-01,0,98117,47.6885
6,1150,0,1938-01-01,0,98002,47.3101
7,1760,0,1998-01-01,0,98030,47.3838
10,3220,0,2004-01-01,0,98034,47.7043
9,2660,540,1967-01-01,1996,98027,47.5717
6,1250,0,1942-01-01,0,98198,47.4226
6,1000,0,1963-01-01,0,98023,47.3056
6,740,0,1938-01-01,0,98146,47.5036
8,2170,0,1965-01-01,0,98148,47.4562
8,2370,0,1999-01-01,0,98003,47.3473
8,2300,0,2006-01-01,0,98038,47.3516
7,1400,0,1998-01-01,0,98022,47.2074
9,3080,0,1990-01-01,0,98038,47.3726
8,2350,0,1968-01-01,0,98177,47.7732
8,1820,840,1906-01-01,2002,98112,47.6258
7,1250,0,1950-01-01,0,98003,47.2802
7,1100,0,1991-01-01,0,98038,47.3878
8,1940,1390,1960-01-01,0,98040,47.5287
9,1960,1680,1913-01-01,0,98122,47.6145
7,1350,0,1986-01-01,0,98033,47.6934
7,1310,0,1953-01-01,0,98155,47.7572
7,1800,0,2003-01-01,0,98038,47.3498
6,690,570,1925-01-01,0,98117,47.6899
9,2990,0,2001-01-01,0,98075,47.5623
7,1140,0,1942-01-01,0,98136,47.5323
8,2100,0,1994-01-01,0,98055,47.4314
7,2400,0,1962-01-01,0,98033,47.6947
7,960,440,1982-01-01,0,98023,47.2915
10,2990,0,1988-01-01,0,98075,47.5601
8,1930,0,1977-01-01,0,98072,47.7692
6,980,0,1946-01-01,0,98058,47.4411
5,690,0,1942-01-01,0,98056,47.4953
7,1130,300,1945-01-01,0,98115,47.6942
6,1110,0,1935-01-01,0,98177,47.7322
7,1030,220,2005-01-01,0,98106,47.5243
10,2830,640,2005-01-01,0,98033,47.6845
7,1500,0,1992-01-01,0,98042,47.3719
9,2530,0,1915-01-01,1999,98136,47.5465
7,1460,690,1970-01-01,0,98031,47.3952
7,1260,0,1979-01-01,0,98034,47.7296
9,2740,0,1973-01-01,0,98032,47.3581
5,960,0,1954-01-01,0,98056,47.497
7,1120,400,1967-01-01,0,98032,47.3784
7,1180,390,1991-01-01,0,98022,47.1937
9,3240,0,2007-01-01,0,98065,47.523
7,1280,0,1910-01-01,0,98102,47.6362
9,2130,0,1990-01-01,0,98109,47.6389
8,1420,550,1963-01-01,0,98177,47.7602
9,2990,0,2003-01-01,0,98059,47.4928
7,1160,0,1947-01-01,0,98133,47.7244
7,1290,600,1965-01-01,0,98118,47.5557
7,2170,0,2006-01-01,0,98065,47.5403
7,1570,0,1972-01-01,0,98022,47.1808
9,3260,0,1984-01-01,0,98077,47.737
8,1250,0,2008-01-01,0,98133,47.7098
8,1140,800,1977-01-01,0,98042,47.4157
8,2150,0,1992-01-01,0,98059,47.5085
9,1660,1650,1973-01-01,0,98006,47.5603
7,2050,1350,1979-01-01,0,98053,47.6458
8,1740,920,1960-01-01,0,98003,47.3334
7,950,0,1950-01-01,0,98155,47.7543
7,1480,0,1959-01-01,0,98056,47.4993
9,1780,1060,1977-01-01,0,98005,47.6388
8,2020,1220,1958-01-01,0,98008,47.5858
7,1961,0,2006-01-01,0,98042,47.3507
7,1100,0,1950-01-01,0,98115,47.6883
8,1500,0,1974-01-01,0,98033,47.6722
7,1140,340,1944-01-01,0,98199,47.6567
8,2050,460,1976-01-01,0,98052,47.6278
7,1490,0,1926-01-01,0,98115,47.6744
8,1810,380,1978-01-01,0,98052,47.6883
8,2530,0,1976-01-01,0,98006,47.5622
8,1560,880,1976-01-01,0,98006,47.5614
6,1040,0,1941-01-01,0,98028,47.7639
8,2450,0,1976-01-01,0,98077,47.7603
7,1370,840,1977-01-01,0,98199,47.6637
7,1050,0,1953-01-01,0,98001,47.3206
7,1050,0,1953-01-01,0,98001,47.3206
8,2730,0,1977-01-01,0,98075,47.5913
8,1320,300,1948-01-01,0,98136,47.5264
8,2410,0,2001-01-01,0,98058,47.4244
9,3420,0,2002-01-01,0,98010,47.3608
7,920,0,1948-01-01,0,98103,47.6903
8,1740,590,1962-01-01,0,98034,47.718
7,1940,0,1957-01-01,0,98040,47.5833
8,1900,0,2005-01-01,0,98053,47.7175
9,1930,1580,1957-01-01,0,98005,47.5963
8,1860,0,1964-01-01,0,98008,47.626
6,1380,0,1919-01-01,0,98144,47.57
7,1310,900,1959-01-01,0,98188,47.4594
8,1590,1050,1979-01-01,0,98038,47.4258
8,3220,1310,1912-01-01,0,98166,47.4567
6,1500,0,1970-01-01,0,98168,47.4845
8,2010,0,1957-01-01,0,98005,47.5956
8,1040,1040,1939-01-01,1984,98125,47.7134
11,5584,0,1998-01-01,0,98014,47.6113
13,8860,1030,2001-01-01,0,98039,47.6305
7,2080,0,2004-01-01,0,98065,47.53
9,2860,1110,2004-01-01,0,98027,47.5402
6,770,0,1948-01-01,0,98155,47.7406
9,2500,0,2001-01-01,0,98033,47.6922
7,2410,0,1995-01-01,0,98070,47.4154
7,1340,0,1976-01-01,0,98052,47.6366
8,1550,1090,1978-01-01,0,98005,47.5875
8,1370,1370,1954-01-01,0,98118,47.5445
7,1080,500,2002-01-01,0,98019,47.7368
6,1280,900,1954-01-01,1975,98042,47.3187
8,1240,720,1975-01-01,0,98006,47.5582
8,1270,290,2006-01-01,0,98126,47.5482
7,1240,1200,1972-01-01,0,98034,47.7283
8,840,150,2007-01-01,0,98112,47.6236
8,2210,0,1978-01-01,0,98133,47.7175
9,3080,0,2008-01-01,0,98059,47.4826
9,1750,1150,1981-01-01,0,98034,47.7004
7,1020,0,1927-01-01,0,98109,47.6361
7,1900,0,1975-01-01,0,98022,47.2114
12,4500,1270,1998-01-01,0,98006,47.5512
6,990,0,1949-01-01,0,98070,47.4145
6,990,0,1949-01-01,0,98070,47.4145
8,2080,0,1997-01-01,0,98103,47.6598
8,2080,0,1997-01-01,0,98103,47.6598
7,1050,430,1949-01-01,0,98117,47.6842
7,1050,430,1949-01-01,0,98117,47.6842
7,1090,0,1952-01-01,0,98133,47.7429
8,1660,1140,1963-01-01,0,98115,47.6809
7,1000,0,1947-01-01,0,98133,47.7444
7,1640,0,1991-01-01,0,98038,47.3505
7,1620,0,1923-01-01,0,98105,47.6696
9,1860,600,1977-01-01,0,98027,47.4824
7,1060,800,1940-01-01,0,98136,47.5573
8,1080,0,1972-01-01,0,98198,47.3792
7,1270,710,1965-01-01,0,98103,47.6911
7,1220,290,1967-01-01,0,98008,47.6226
7,1690,0,1992-01-01,0,98038,47.3498
7,1010,0,1984-01-01,0,98119,47.6374
8,2090,0,1991-01-01,0,98031,47.4084
7,1060,0,1908-01-01,0,98103,47.6739
7,1750,0,1934-01-01,1978,98010,47.3264
7,890,0,1941-01-01,0,98103,47.6876
8,1650,1370,1965-01-01,0,98005,47.5897
9,2030,0,1999-01-01,0,98070,47.3942
9,3170,0,2000-01-01,0,98038,47.4475
8,1250,1220,1977-01-01,0,98058,47.4496
7,1030,1030,1949-01-01,2013,98117,47.6992
7,1060,1060,1917-01-01,0,98136,47.5506
8,1520,660,1939-01-01,0,98112,47.6412
7,2300,0,1976-01-01,0,98002,47.2943
11,4200,0,1990-01-01,0,98077,47.7108
7,1220,260,1977-01-01,0,98034,47.7288
7,1480,760,1980-01-01,0,98092,47.3043
8,1370,1370,1937-01-01,0,98199,47.6523
6,1830,0,1948-01-01,0,98045,47.4881
7,2000,0,1947-01-01,0,98115,47.6762
7,1380,0,1967-01-01,0,98003,47.3121
7,1620,0,1953-01-01,1975,98001,47.2875
9,3180,0,1976-01-01,0,98074,47.6371
6,1140,0,1947-01-01,0,98004,47.6142
6,970,0,1967-01-01,0,98023,47.3044
7,1780,0,1988-01-01,0,98038,47.3772
7,1120,1120,1948-01-01,0,98125,47.7303
8,1860,950,1959-01-01,0,98001,47.2993
7,920,0,1906-01-01,0,98105,47.6711
7,1200,630,1947-01-01,0,98178,47.5087
8,1560,0,2002-01-01,0,98030,47.3776
11,4280,1260,2006-01-01,0,98004,47.6071
10,2310,0,1979-01-01,1996,98004,47.6381
7,1470,0,1946-01-01,0,98117,47.6769
10,3430,0,1979-01-01,0,98005,47.6426
9,2900,0,1989-01-01,0,98006,47.5442
8,1320,530,1979-01-01,0,98023,47.2975
8,2190,0,1997-01-01,0,98042,47.3718
9,2510,0,1979-01-01,0,98074,47.6153
9,2390,810,2006-01-01,0,98199,47.664
8,1670,0,1974-01-01,0,98023,47.3193
7,1010,0,1969-01-01,0,98042,47.3828
10,3260,1790,2000-01-01,0,98027,47.5269
7,1430,0,1955-01-01,0,98188,47.441
7,1280,600,1982-01-01,0,98125,47.7077
8,2180,0,1993-01-01,0,98029,47.5702
7,1830,0,1997-01-01,0,98001,47.2734
6,970,0,1951-01-01,0,98118,47.5297
6,1170,0,1941-01-01,0,98126,47.5318
7,1010,0,1924-01-01,0,98115,47.6846
8,1290,850,1979-01-01,0,98056,47.5053
8,1630,600,1968-01-01,0,98198,47.4092
6,1140,0,1966-01-01,0,98033,47.6948
6,860,0,1948-01-01,0,98155,47.735
8,1340,1200,1977-01-01,0,98058,47.4414
7,1550,870,1926-01-01,0,98126,47.5671
8,1640,0,1980-01-01,0,98133,47.7154
9,2550,0,1996-01-01,0,98106,47.5296
8,2507,0,2006-01-01,0,98001,47.2867
8,1920,0,1993-01-01,0,98003,47.2659
8,1640,570,1977-01-01,0,98003,47.3268
8,2630,900,1958-01-01,0,98199,47.6402
6,1100,0,1920-01-01,0,98106,47.5296
8,2190,1200,1924-01-01,2014,98144,47.5824
7,1590,0,1956-01-01,0,98106,47.5201
7,820,0,1949-01-01,2012,98126,47.5478
8,1660,710,1974-01-01,0,98052,47.6383
7,1600,0,1938-01-01,0,98166,47.4713
8,1740,0,1976-01-01,0,98058,47.4483
8,1080,390,1984-01-01,0,98117,47.6762
8,1410,0,2005-01-01,0,98103,47.6981
7,1620,0,1983-01-01,0,98074,47.6255
7,2360,0,2003-01-01,0,98053,47.6825
7,1830,0,1956-01-01,0,98125,47.7139
7,1270,860,1926-01-01,0,98116,47.575
6,990,0,1953-01-01,0,98011,47.7669
6,1010,0,1907-01-01,1953,98055,47.488
7,1720,0,1946-01-01,0,98040,47.5905
8,1630,0,1912-01-01,0,98109,47.6351
7,1060,250,1953-01-01,0,98148,47.425
6,1610,0,1968-01-01,0,98042,47.3632
7,1180,670,1970-01-01,0,98023,47.3109
6,980,290,1922-01-01,0,98108,47.5495
7,1420,0,1925-01-01,0,98108,47.5518
11,5220,0,2001-01-01,0,98072,47.7666
7,1020,390,1939-01-01,0,98117,47.6883
8,1170,0,2001-01-01,0,98107,47.6719
8,1860,0,1993-01-01,0,98033,47.6775
7,1620,0,1943-01-01,0,98024,47.5654
8,1280,0,2004-01-01,0,98103,47.6569
10,2750,0,1999-01-01,0,98007,47.6595
5,710,710,1931-01-01,2014,98178,47.4928
7,1010,990,1975-01-01,0,98042,47.374
7,1100,0,1926-01-01,0,98144,47.5738
7,1720,0,1966-01-01,0,98027,47.4936
7,1240,0,1958-01-01,0,98007,47.607
7,1110,1060,1925-01-01,0,98103,47.6546
6,900,900,1942-01-01,0,98108,47.5508
7,1160,0,1959-01-01,0,98032,47.3831
10,3030,0,1997-01-01,0,98053,47.664
7,890,0,1951-01-01,0,98125,47.71
7,1240,910,1976-01-01,0,98031,47.3942
7,1240,910,1976-01-01,0,98031,47.3942
8,2060,0,1924-01-01,2006,98115,47.6961
7,1380,0,1967-01-01,0,98003,47.3204
7,1230,570,1979-01-01,0,98177,47.7717
6,1460,0,1924-01-01,0,98166,47.4617
7,1710,500,1909-01-01,0,98103,47.6754
10,3590,0,2005-01-01,0,98077,47.7557
6,990,150,1942-01-01,0,98146,47.4824
7,1240,0,1909-01-01,0,98107,47.6755
11,4340,0,1992-01-01,0,98053,47.6805
8,1570,0,1915-01-01,0,98109,47.6358
7,1680,0,1994-01-01,0,98010,47.314
6,780,780,1927-01-01,0,98106,47.5272
7,1200,0,1983-01-01,0,98019,47.7205
7,1690,0,2002-01-01,0,98038,47.3564
7,1430,880,1994-01-01,0,98108,47.5471
9,2060,590,2001-01-01,0,98103,47.6735
8,3610,0,2003-01-01,0,98038,47.3534
8,2620,0,1992-01-01,0,98058,47.4239
7,1160,600,1986-01-01,0,98188,47.4501
7,940,0,1949-01-01,0,98133,47.7169
11,3710,1120,1914-01-01,0,98144,47.5789
9,3350,0,2014-01-01,0,98053,47.6849
8,1570,0,1991-01-01,0,98034,47.7332
7,1630,610,1954-01-01,0,98112,47.6191
7,1950,0,1963-01-01,0,98008,47.6332
6,810,200,1918-01-01,0,98144,47.5728
8,1300,330,1976-01-01,0,98023,47.3155
7,1100,320,1967-01-01,0,98155,47.7398
10,2100,1850,1969-01-01,0,98005,47.6451
6,1210,0,1910-01-01,0,98133,47.7125
7,1230,660,1944-01-01,0,98125,47.7327
7,1140,550,1912-01-01,0,98117,47.6825
7,1350,1210,1960-01-01,0,98003,47.3326
7,1350,0,1959-01-01,0,98059,47.4805
9,3120,0,2010-01-01,0,98074,47.594
7,1140,0,1952-01-01,1990,98125,47.73
7,1220,1010,1954-01-01,0,98166,47.4409
6,780,270,1947-01-01,0,98155,47.7598
8,2880,1300,1979-01-01,0,98027,47.5488
7,1200,0,1942-01-01,0,98178,47.5031
9,3320,0,2000-01-01,0,98045,47.4862
7,1590,0,1989-01-01,0,98030,47.3493
9,2750,0,1989-01-01,0,98038,47.3732
8,1530,0,1975-01-01,0,98155,47.7691
7,920,650,1948-01-01,0,98116,47.565
7,1220,250,1946-01-01,0,98106,47.5276
7,1220,250,1946-01-01,0,98106,47.5276
9,3150,0,2001-01-01,0,98075,47.5968
8,2380,0,1997-01-01,0,98030,47.3662
8,1810,190,1994-01-01,0,98116,47.5788
7,1140,0,1958-01-01,0,98125,47.7278
7,1340,0,1924-01-01,0,98070,47.4443
7,1450,0,1965-01-01,0,98188,47.4689
7,2020,0,1987-01-01,0,98003,47.2597
7,1810,0,1992-01-01,0,98003,47.3476
9,3600,0,1959-01-01,1995,98004,47.6257
7,1260,0,1987-01-01,0,98117,47.6821
8,1560,0,2014-01-01,0,98122,47.605
8,2010,2010,1968-01-01,0,98107,47.6732
9,3150,0,2001-01-01,0,98075,47.5974
7,1680,0,2001-01-01,0,98030,47.3867
7,1020,300,1939-01-01,0,98199,47.6433
9,1570,1130,1986-01-01,0,98058,47.4446
7,1080,0,1948-01-01,0,98199,47.6603
9,3130,0,1986-01-01,0,98053,47.6683
10,4850,0,2001-01-01,0,98023,47.3181
6,1220,0,1916-01-01,0,98168,47.4792
8,1780,0,2004-01-01,0,98029,47.5495
7,1250,0,1961-01-01,0,98059,47.4894
8,1350,430,2005-01-01,0,98103,47.6962
7,1120,810,1981-01-01,0,98001,47.3261
7,1420,1050,1985-01-01,0,98038,47.3792
7,940,240,1909-01-01,0,98119,47.6313
7,1170,1100,1946-01-01,0,98115,47.688
7,1770,0,2004-01-01,0,98038,47.3503
8,2150,100,1940-01-01,0,98030,47.3789
7,1080,460,1974-01-01,0,98003,47.3102
6,820,0,1940-01-01,0,98117,47.6976
8,1580,0,2004-01-01,0,98053,47.7174
7,1450,980,1989-01-01,0,98014,47.6164
8,2160,0,1926-01-01,0,98107,47.6645
8,1770,0,1959-01-01,0,98023,47.3204
9,3580,0,2005-01-01,0,98038,47.4239
7,1190,700,1987-01-01,0,98125,47.73
9,1910,0,1900-01-01,1991,98103,47.6572
6,910,0,1943-01-01,0,98118,47.5328
7,1460,0,1963-01-01,0,98008,47.6316
9,3310,0,2005-01-01,0,98029,47.5553
7,1630,0,1970-01-01,0,98032,47.3611
8,1330,800,1972-01-01,0,98199,47.6573
8,1220,0,2000-01-01,0,98117,47.6909
7,1070,600,1955-01-01,0,98178,47.5056
7,1300,0,1963-01-01,0,98059,47.4899
10,3220,0,1969-01-01,0,98006,47.5692
8,1670,760,1963-01-01,0,98007,47.6202
7,2240,0,1990-01-01,0,98055,47.4249
7,2240,0,1990-01-01,0,98055,47.4249
8,700,90,2003-01-01,0,98119,47.651
7,1380,0,1948-01-01,0,98155,47.7407
7,1680,0,1962-01-01,0,98033,47.6806
7,1650,350,1926-01-01,0,98117,47.6769
7,860,820,1969-01-01,0,98072,47.7618
7,1960,0,2006-01-01,0,98065,47.5415
8,2590,0,1951-01-01,1994,98177,47.7539
9,3790,0,2010-01-01,0,98053,47.6956
8,2370,0,1982-01-01,0,98074,47.6148
8,1300,630,1960-01-01,0,98155,47.7626
8,1290,1290,1987-01-01,0,98052,47.6796
6,890,0,1934-01-01,0,98045,47.4922
7,1410,750,1978-01-01,0,98125,47.7261
7,1970,0,2007-01-01,0,98038,47.3576
7,1030,540,1981-01-01,0,98052,47.671
7,1480,0,1940-01-01,0,98146,47.5008
7,1480,0,1940-01-01,0,98146,47.5008
6,1430,0,1942-01-01,0,98056,47.494
8,2000,720,1979-01-01,0,98075,47.5851
8,1750,670,1964-01-01,0,98058,47.4422
7,1120,280,1988-01-01,0,98030,47.3788
11,5844,0,2007-01-01,0,98023,47.3293
7,960,880,1958-01-01,0,98008,47.6074
8,2530,0,1989-01-01,0,98042,47.3742
9,1810,1000,1978-01-01,0,98006,47.5626
7,1020,0,1959-01-01,0,98056,47.4974
8,1390,1160,1967-01-01,0,98056,47.5388
6,710,0,1939-01-01,0,98133,47.7328
10,5530,0,1969-01-01,1994,98072,47.7352
7,1110,1040,1966-01-01,0,98052,47.6812
7,880,0,1929-01-01,0,98122,47.6144
8,1630,0,1967-01-01,0,98072,47.7742
8,1380,0,1976-01-01,0,98042,47.334
8,1680,1120,1977-01-01,0,98011,47.7448
8,2070,0,1977-01-01,0,98032,47.3615
6,830,0,1954-01-01,0,98133,47.7466
10,2770,0,1982-01-01,0,98177,47.7464
8,1440,620,1985-01-01,0,98052,47.7272
7,1490,0,1990-01-01,0,98042,47.3686
8,2120,0,1996-01-01,0,98045,47.4885
9,2810,0,2013-01-01,0,98059,47.5019
7,2400,0,1973-01-01,0,98002,47.2866
8,2460,0,2002-01-01,0,98042,47.372
8,2030,0,1977-01-01,0,98092,47.2618
6,880,0,1940-01-01,0,98022,47.1963
7,1320,0,1920-01-01,0,98144,47.5752
7,1390,770,1976-01-01,0,98155,47.7754
11,4190,0,1994-01-01,0,98027,47.5518
7,2280,0,1956-01-01,0,98133,47.7132
8,2590,0,1909-01-01,0,98105,47.6667
9,2770,0,1979-01-01,0,98027,47.5628
8,2145,0,1910-01-01,0,98103,47.6875
7,3680,800,2003-01-01,0,98030,47.373
7,1780,0,1991-01-01,0,98198,47.3828
6,720,0,1914-01-01,0,98118,47.5303
7,2050,0,1978-01-01,0,98002,47.3215
8,1680,360,1940-01-01,0,98177,47.7028
6,920,0,1919-01-01,2003,98118,47.5452
5,680,0,1906-01-01,0,98103,47.6901
8,1940,0,1991-01-01,0,98052,47.6786
8,1320,910,1998-01-01,0,98125,47.7269
8,1910,1000,1972-01-01,0,98005,47.5871
10,4010,1260,1977-01-01,2003,98040,47.5536
7,2320,500,1906-01-01,2014,98118,47.5357
8,1490,300,1912-01-01,0,98144,47.5926
9,2120,800,1953-01-01,2008,98105,47.6712
7,840,0,1955-01-01,0,98136,47.5247
8,1820,0,1987-01-01,0,98023,47.3074
7,1100,450,1949-01-01,0,98125,47.7071
6,650,620,1923-01-01,0,98118,47.5351
7,1620,840,1919-01-01,0,98126,47.5601
6,1080,1030,1919-01-01,0,98118,47.5521
6,920,0,1996-01-01,2002,98070,47.448
7,1000,500,1945-01-01,0,98022,47.2043
8,1440,0,2006-01-01,0,98053,47.7217
7,1060,550,1929-01-01,0,98117,47.6774
8,1970,0,1966-01-01,0,98032,47.3619
7,1150,0,1960-01-01,0,98008,47.6246
8,1590,520,1975-01-01,0,98031,47.4137
9,3580,0,1990-01-01,0,98038,47.4026
7,1000,0,1968-01-01,2010,98042,47.3167
7,1400,280,1929-01-01,0,98155,47.7523
10,3950,0,2003-01-01,0,98004,47.5877
8,1350,1040,1955-01-01,0,98125,47.7244
7,1240,580,1956-01-01,0,98133,47.7513
7,1100,0,1957-01-01,0,98118,47.5162
7,1270,1010,1998-01-01,0,98108,47.5556
7,1540,990,1925-01-01,2014,98112,47.6287
8,1440,500,1975-01-01,0,98034,47.7142
7,1360,0,1983-01-01,0,98003,47.2574
7,1660,0,1983-01-01,0,98042,47.3763
7,800,0,1906-01-01,0,98107,47.6751
10,2670,0,1987-01-01,0,98074,47.6359
7,1720,0,1999-01-01,0,98148,47.4319
9,3550,0,1991-01-01,0,98077,47.7503
7,800,570,1982-01-01,0,98122,47.6157
8,2820,0,1979-01-01,0,98029,47.5794
8,1280,340,1954-01-01,0,98117,47.6948
7,950,340,1956-01-01,0,98108,47.5346
7,1830,0,1942-01-01,0,98028,47.7439
8,2040,0,2003-01-01,0,98092,47.3337
7,1600,250,2005-01-01,0,98029,47.5529
8,1300,0,1959-01-01,0,98004,47.6366
7,1620,0,1978-01-01,0,98042,47.3629
7,1560,0,1975-01-01,0,98023,47.2917
9,1700,900,1951-01-01,0,98117,47.6833
7,1210,800,1967-01-01,0,98108,47.5515
6,780,0,1941-01-01,0,98146,47.513
8,1982,0,2004-01-01,0,98030,47.3636
6,890,610,1945-01-01,0,98126,47.5365
8,1330,1130,1976-01-01,0,98052,47.6651
8,1510,1170,1960-01-01,0,98003,47.337
10,4910,950,1996-01-01,0,98072,47.7245
7,860,860,1971-01-01,0,98034,47.726
6,1420,0,1944-01-01,0,98178,47.4949
8,1640,120,2006-01-01,0,98119,47.6473
9,2790,0,1984-01-01,0,98042,47.3487
9,2360,0,1909-01-01,2014,98112,47.6317
7,1890,0,1944-01-01,0,98178,47.5018
8,3810,0,1977-01-01,0,98103,47.694
7,860,300,1940-01-01,0,98103,47.7007
8,2320,0,1960-01-01,0,98001,47.3121
7,1910,1370,1963-01-01,0,98007,47.5914
6,980,0,1949-01-01,0,98106,47.5308
7,1640,0,1977-01-01,0,98075,47.5812
8,1440,620,1983-01-01,0,98006,47.5605
7,1500,0,1981-01-01,0,98031,47.4015
7,1260,1100,1939-01-01,0,98199,47.6534
7,1940,0,1962-01-01,0,98033,47.6892
7,1280,0,1954-01-01,0,98006,47.5716
10,3630,0,1970-01-01,2008,98056,47.5189
9,1820,0,2005-01-01,0,98028,47.7355
7,960,0,1993-01-01,0,98122,47.6183
7,1060,570,1955-01-01,0,98007,47.5983
7,1360,580,1960-01-01,0,98188,47.4253
7,980,0,1969-01-01,0,98031,47.4136
9,2570,570,1988-01-01,0,98166,47.4363
9,1710,1170,1928-01-01,0,98116,47.5874
7,860,790,1977-01-01,0,98155,47.7765
8,1980,0,1987-01-01,0,98092,47.2602
6,860,0,1942-01-01,1990,98033,47.6815
7,1430,0,1950-01-01,0,98133,47.7181
6,1260,0,1964-01-01,0,98059,47.4752
7,960,0,1968-01-01,0,98106,47.5539
8,2060,0,2003-01-01,0,98023,47.2923
9,1430,0,1930-01-01,0,98125,47.7014
8,1220,450,2002-01-01,0,98199,47.6474
7,880,0,1944-01-01,0,98133,47.7332
7,1300,0,1964-01-01,0,98052,47.6686
9,2380,0,2000-01-01,0,98045,47.4525
4,520,0,1924-01-01,1980,98010,47.326
9,2680,0,1983-01-01,0,98034,47.7031
8,1320,820,1958-01-01,0,98006,47.5602
7,1820,0,2004-01-01,0,98030,47.3553
7,1320,500,1930-01-01,0,98133,47.723
7,850,200,1927-01-01,0,98117,47.6764
8,2100,0,2013-01-01,0,98028,47.7508
8,2210,0,2003-01-01,0,98038,47.35
6,860,0,1901-01-01,0,98107,47.675
7,870,0,1981-01-01,0,98034,47.7243
8,2570,0,1966-01-01,0,98058,47.4507
9,2230,750,1976-01-01,0,98027,47.4908
8,2360,0,1983-01-01,0,98058,47.4403
9,2310,0,1977-01-01,0,98072,47.7506
8,2300,0,2003-01-01,0,98019,47.7447
10,2810,0,1993-01-01,0,98004,47.6159
7,1190,850,1961-01-01,0,98188,47.4557
9,2730,560,1939-01-01,0,98105,47.6582
9,1950,1010,1927-01-01,2013,98144,47.5835
9,2670,0,1989-01-01,0,98074,47.6272
8,2010,520,1990-01-01,0,98092,47.2654
8,1220,500,1986-01-01,0,98136,47.5399
9,2020,1070,1995-01-01,0,98070,47.3541
11,3930,0,1987-01-01,0,98052,47.7209
7,1120,0,1976-01-01,0,98042,47.3638
9,2630,1330,1925-01-01,0,98112,47.6317
10,4060,0,1991-01-01,0,98077,47.7213
9,2350,0,1966-01-01,0,98008,47.6156
7,2380,0,1997-01-01,0,98031,47.3982
7,1040,440,1953-01-01,0,98004,47.638
10,2930,0,1988-01-01,0,98007,47.6335
6,1290,0,1954-01-01,0,98198,47.4227
9,2730,0,1998-01-01,0,98056,47.512
6,790,500,1929-01-01,0,98117,47.6951
8,2170,0,1991-01-01,0,98059,47.5057
7,1140,710,1960-01-01,0,98178,47.4877
8,1270,840,1978-01-01,0,98008,47.6431
7,960,0,1916-01-01,0,98103,47.661
10,2610,1300,1933-01-01,0,98199,47.6393
8,2590,0,2001-01-01,0,98038,47.3883
9,3080,0,2002-01-01,0,98058,47.4501
7,1630,0,1952-01-01,0,98125,47.7293
6,910,0,1914-01-01,0,98117,47.683
8,2110,670,1969-01-01,0,98075,47.5844
7,3880,0,2004-01-01,0,98056,47.4806
7,960,400,1971-01-01,0,98058,47.4351
7,1790,770,1976-01-01,0,98001,47.34
8,2600,0,2004-01-01,0,98075,47.5971
7,790,430,1984-01-01,0,98115,47.6952
7,1260,300,1966-01-01,0,98003,47.341
8,2080,0,2001-01-01,0,98075,47.5978
6,1490,0,1918-01-01,0,98166,47.4683
8,1420,600,1976-01-01,0,98052,47.6373
8,1530,0,1955-01-01,0,98039,47.6354
9,2180,1270,1964-01-01,0,98004,47.5969
7,1140,260,1987-01-01,0,98092,47.3029
7,1380,350,1962-01-01,0,98001,47.2956
7,1370,0,1948-01-01,0,98125,47.7195
8,960,90,2007-01-01,0,98122,47.6029
7,2210,630,1954-01-01,0,98177,47.764
7,1010,0,1955-01-01,0,98198,47.4166
6,1210,0,1921-01-01,0,98133,47.7225
8,1150,570,1956-01-01,0,98133,47.7365
6,2710,0,1951-01-01,0,98126,47.5188
9,3110,0,2004-01-01,0,98052,47.701
7,1250,0,1948-01-01,0,98133,47.7284
7,1900,0,1988-01-01,0,98092,47.2769
8,1330,410,1978-01-01,0,98058,47.4451
8,2070,0,2003-01-01,0,98058,47.4498
9,2220,810,1905-01-01,2005,98144,47.5978
